artist,song,year,lustro,verso_idx,verso_texto,score_AR,score_MO,score_DI,score_PO,score_NA,score_GO,pred_AR,confianza_AR,pred_MO,confianza_MO,pred_DI,confianza_DI,pred_PO,confianza_PO,pred_NA,confianza_NA
Los Cadetes De Linares,Bayo Cara Blanca,1984,0,25,José le dio tres balazos,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Cadetes De Linares,Bayo Cara Blanca,1984,0,29,De Pepito y su caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Cadetes De Linares,Descansa General ,1984,0,5,Y su grandeza lo llevo hasta General,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Cadetes De Linares,Descansa General ,1984,0,10,Por tus hazañas de oro,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Cadetes De Linares,Descansa General ,1984,0,15,"Y allá en sus tropas, 30 mil hombres mandó",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Cadetes De Linares,Descansa General ,1984,0,19,"Si su grandeza era de él, se la llevó",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Los Cadetes De Linares,El Asesino,1984,0,1,Y dicen me anda buscando la ley,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,13,¿De quién es esa pistola?,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,15,¿De quién es ese caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,17,Ese caballo es muy tuyo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,43,Nomás seis tiros le dio,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,44,El amigo del caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Mayor De Los Dorados,1984,0,16,Mi caballo que tanto montaba,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Mayor De Los Dorados,1984,0,17,"En Jiménez, la muerte encontró",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,9,Y mando tocar el toro,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,11,Yo se los pago con oro,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,31,Se oyen tiros de pistola,2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,0,Volaron los pavos reales rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,10,Montaron en sus caballos rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,21,Volaron los pavos reales rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,6,A las mujeres más bonitas se llevaba,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,11,"Son muchos hombres, no te vayan a matar",1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,12,No tuvo tiempo de montar en su caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,13,"Pistola en mano, se le echaron de a montón",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,14,"""Estoy borracho"", les gritaba, ""y soy buen gallo""",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Juan Charrasqueado,1984,0,19,Qué buen caballo va montando el caporal,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,23,A un hombre muerto que lo llevan a enterrar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,25,Y las mujeres se aconsejan y se van,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,30,"Que se creyó, de las mujeres, consentido",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,19,Hombre entre los hombres,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,23,Cuando con pistola en mano,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,27,Como a los tres días de muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,31,Porque al matar a un compadre,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,34,Que era buen gallo de trabas,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Corrido De Simón Blanco,1984,0,36,Que el gobierno respetaba,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Toma De Zacatecas,1984,0,22,De muerto entapizada,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Toma De Zacatecas,1984,0,24,Por el fuego de granada,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Chihuahua,1984,0,12,Lindas y bellas mujeres,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Chihuahua,1984,0,32,Pa' gente buena Chihuahua,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,13,Burlándose del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,19,Y a las mujeres buscaba,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,28,En su caballo tordillo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,29,Frente de la plaza de armas,1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,30,Lo acribillaron a tiros,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,36,Se iba tranquilo a caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,42,Venía ya muerto el bandido,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,43,En su caballo tordillo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,19,Les dijo a los federales...,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,21,A cuatro por cinco reales,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,25,Y haber que gallo me asusta,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Gabino Barrera,1984,0,2,Cargaba pistola con seis cargadores,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Gabino Barrera,1984,0,20,Gabino Barrera dejaba mujeres,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Gabino Barrera,1984,0,29,Los hombres que son bragaos,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,12,Lo bajaron de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,13,Lo bajaron de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,23,En publico de la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,26,Con las armas en la mano,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,La Tumba Del Mojado,1984,0,2,"Los dólares son bonitos, pero yo soy Mexicano",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Los Tigres Del Norte,Bohemio De Aficion,1984,0,19,"Si hay vino, si hay mujeres y guitarras",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Mayor De Los Dorados,1984,0,16,Mi caballo que tanto montaba,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Mayor De Los Dorados,1984,0,17,"En Jiménez, la muerte encontró",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,13,Burlándose del gobierno,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,19,Y a las mujeres buscaba,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,28,En su caballo tordillo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,29,Frente de la plaza de armas,1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,30,Lo acribillaron a tiros,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,36,Se iba tranquilo a caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,42,Venía ya muerto el bandido,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Ojo De Vidrio,1984,0,43,En su caballo tordillo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,13,¿De quién es esa pistola?,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,15,¿De quién es ese caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,17,Ese caballo es muy tuyo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,43,Nomás seis tiros le dio,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Martina,1984,0,44,El amigo del caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,6,A las mujeres más bonitas se llevaba,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,11,"Son muchos hombres, no te vayan a matar",1,0,0,1,0,0,1,0.7805499338187861,0,0.3636090530868494,0,0.3304446533913292,1,0.8154311470724179,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,12,No tuvo tiempo de montar en su caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,13,"Pistola en mano, se le echaron de a montón",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,14,"""Estoy borracho"", les gritaba, ""y soy buen gallo""",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Juan Charrasqueado,1984,0,19,Qué buen caballo va montando el caporal,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,23,A un hombre muerto que lo llevan a enterrar,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,25,Y las mujeres se aconsejan y se van,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Juan Charrasqueado,1984,0,30,"Que se creyó, de las mujeres, consentido",0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,19,Hombre entre los hombres,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,23,Cuando con pistola en mano,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,27,Como a los tres días de muerto,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,31,Porque al matar a un compadre,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Simón Blanco,1984,0,34,Que era buen gallo de trabas,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Corrido De Simón Blanco,1984,0,36,Que el gobierno respetaba,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Toma De Zacatecas,1984,0,22,De muerto entapizada,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,La Toma De Zacatecas,1984,0,24,Por el fuego de granada,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,9,Y mando tocar el toro,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,11,Yo se los pago con oro,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Valente Quintero,1984,0,31,Se oyen tiros de pistola,2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,0,Volaron los pavos reales rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,10,Montaron en sus caballos rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Lucio Vázquez,1984,0,21,Volaron los pavos reales rumbo a la Sierra Mojada,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,12,Lo bajaron de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,13,Lo bajaron de la sierra,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,23,En publico de la gente,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,General Benjamín Argumedo,1984,0,26,Con las armas en la mano,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Gabino Barrera,1984,0,2,Cargaba pistola con seis cargadores,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Gabino Barrera,1984,0,20,Gabino Barrera dejaba mujeres,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Gabino Barrera,1984,0,29,Los hombres que son bragaos,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Corrido De Chihuahua,1984,0,12,Lindas y bellas mujeres,0,0,1,0,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Corrido De Chihuahua,1984,0,32,Pa' gente buena Chihuahua,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,19,Les dijo a los federales...,0,0,0,0,0,1,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,21,A cuatro por cinco reales,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Pánfilo Natera,1984,0,25,Y haber que gallo me asusta,0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Luis Y Julian,Asesino A Sueldo,1984,0,1,"Se que me mando llamar, pa liquidarle unas cuentas,",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,2,"Usted paga por matar, y yo le cobro las deudas",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,5,"De ahí te vas a Cerralvo, a matar a Carrizales",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,10,"Cuando llego el pistolero, montado en su camioneta,",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,11,"Y luego, luego se oyeron, 10 tiros de metralleta",1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,13,"La gente vio agonizar, también a José Perales",0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Luis Y Julian,Asesino A Sueldo,1984,0,15,"Vengo a matar a tú padre, así dijo el gatillero",2,0,0,0,0,0,0,0.25,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,0,Caballo alazán lucero,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,9,"Clavo en los tuyos, como diciendo",0,0,0,0,1,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,1,0.5378892643889288
Antonio Aguilar,Caballo Alazan Lucero,1984,0,13,Toda la gente por ti apostaba,0,0,0,1,0,0,0,0.3803480594431229,0,0.3636090530868494,0,0.3304446533913292,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,20,Caballo alazán lucero,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,24,"Ay, amigos, no solamente hombres y mujeres",0,0,1,1,0,0,0,0.3803480594431229,0,0.3636090530868494,1,0.5290923104056693,1,0.5909741664542535,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,27,Echando mano a su pistola,1,0,0,0,0,0,1,0.5788120198877884,0,0.3636090530868494,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,29,"Este caballo solo me sobra""",0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,Caballo Alazan Lucero,1984,0,36,Caballo alazán lucero,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Califa,1984,0,1,El corrido de un caballo,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
Antonio Aguilar,El Califa,1984,0,11,De aquel caballo ligero,0,1,0,0,0,0,0,0.3803480594431229,1,0.5662592762585903,0,0.3304446533913292,0,0.3971663629380304,0,0.3403122467607918
