artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Chalino Sánchez,El Bandido Generoso,2002,El gobierno lo mató,3,0,0,0,0,3,0,0,0,0,0
Los Huracanes Del Norte,El Chipilon,1998,Ante la ley federal,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Los Mas Buscados,1998,Por toda la policía,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Postre,1998,Los jefes tratan con jefes asi es la ley de la vida,0,0,0,2,0,0,0,0,0,0,0
Los Cadetes De Linares,Pedro y La Mafia,2000,"Y la ley esta desconcertada,",0,0,0,0,0,2,0,0,0,0,0
7 Notas 7 Colores,Les Gano A Todos,2000,tira pa' 'lante mi alma en la tele no echan ningun programa,0,0,0,0,0,0,0,0,0,0,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,"Shh nene, esto tira así que espera, porque yo me voy ya, así que píllalo",0,0,0,0,0,0,0,0,0,0,0
El Poder Del Norte,El Pase De La Pantera,1998,Y poca la policía,0,0,0,0,0,1,0,0,0,0,0
Grupo Laberinto,Clave 7,1996,ninguna ley del gobierno,0,0,0,0,0,2,0,0,0,0,0
Sergio Vega,La Captura,2009,muertes todos eran del gobierno unos negros y otros,1,0,0,0,0,1,0,0,0,0,0
Sergio Vega,El Santo De La Palma,2009,"y el gobierno de esta tierra, conserve su camuflaje",0,0,0,0,0,1,0,0,0,0,0
Antonio Aguilar,Noviando En Lo Obscurito,2000,No hay ley que me prohíba,0,0,0,0,0,2,0,0,0,0,0
Antonio Aguilar,Noviando En Lo Obscurito,2000,De pronto un policía,0,0,0,0,0,1,0,0,0,0,0
La Arrolladora Banda El Limón De Rene Camacho,El Rengo,2009,Su clase era Yoni Yomper legitimo americano,0,0,0,0,0,0,0,0,0,0,0
Luis Y Julian,La Banda De Los Zurrones,2000,Soy policía natural,0,0,0,0,0,0,0,0,0,0,0
Antonio Aguilar,El Cantador,2000,Era de muy buena ley,0,0,0,0,0,0,0,0,0,0,0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,"El gobierno de mi tierra,",0,0,0,0,0,0,0,0,0,0,0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,"Al gobierno americano, con todo respeto,",0,0,0,0,0,1,0,0,0,0,0
Maluma,Ave María,2024,La tengo esposada еn la cama como si fuera policía,0,0,0,0,0,0,0,0,0,0,0
Chalino Sánchez,Aurelio Sanchez,1998,Con policia y judiciales,0,0,0,0,0,1,0,0,0,0,0
Carin León,J & A,2019,Que siempre tira de esquina,0,0,0,0,0,0,0,0,0,0,0
Sergio Vega,La Captura,2009,el gobierno lo buscaba por cielo mar y por tierra,0,0,0,0,0,2,0,0,0,0,0
Los Huracanes Del Norte,El Cuatro,2008,Tambien les cayo el Gobierno,0,0,0,0,0,2,0,0,0,0,0
Los Huracanes Del Norte,El Cuatro,2008,Un grupo de federales,0,0,0,0,0,1,0,0,0,0,0
7 Notas 7 Colores,Sube En Mi Nave Espacial,2000,"en mis historias federales, voy to cegao, panoja,",0,0,0,0,0,0,0,0,0,0,0
El Poder Del Norte,El Pase De La Pantera,1998,Ya peleamos con la ley,1,0,0,0,0,2,0,0,0,0,0
Skool 77,Esperanza,2019,Te roba el drogadicto o tal vez el policía,0,0,0,0,0,0,0,0,0,0,0
Los Cadetes De Linares,Julian del Real,2000,Rurales y Federales,0,0,0,0,0,1,0,0,0,0,0
Los Rieleros Del Norte,Tierra Sin Nombre,2000,"Donde la ley nada puede, contra el cariño de un hombre",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,Suerte Marcada,2008,Que hirieron los federales,2,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Suerte Marcada,2008,"Narcos, también federales",0,0,0,1,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008,Que la ley siempre triunfara,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008,Los federales planearon,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Tesoro,2008,Trae al gobierno asustado,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Benefactor De Colima,2008,Si la ley lo respetaba ni modo que lo aprendieran.,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008,la ley va estar en reposo,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008,los federales temian,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Soldado Militar,2008,Se desertó del gobierno,0,0,0,0,0,3,0,0,0,0,0
Peso Pluma,Put Em In The Fridge,2024,Pregúntale al gobierno cuando vino,0,0,0,0,0,2,0,0,0,0,0
Millonario,Tío Rico,2019,El bigote de Juan Diego y La Flaca me cuidan de la policía,0,0,0,0,0,0,0,0,0,0,0
Grupo Exterminador,El Muchacho Y El Teniente,1997,Con dos impactos de bala caía herido el valiente pero volvió a disparar y callo muero el teniente llevo el polvo hasta Tijuana burlándose de la gente,3,0,0,0,0,2,0,0,0,0,1
El Komander,Emilio Quintero,2013,"Sele consedio su gusto a don Emilio quintero, lo enterraron con la banda le resaron una miza, dejo muy gratos recuerdos el faraon de babulica... Ya que baile con la flaca no lloren traigan la banda y me bailan mi caballo para remachar mi foza y me canta clave 7 con los Broncos de Reinoza...",0,0,0,0,0,0,0,1,0,0,0
El Komander,El Diablo,2013,"Amarramos con mi troca, con mi rifle sigo echando tiros,",2,2,0,0,0,0,0,1,0,0,0
Chalino Sánchez,Chico El Colorado,2012,Le salieron al camino del caballo se bajo con una super del 11 al panteon mando al sen or.,3,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Primo en el carro esta un kilo traigalo pa repartir,0,3,0,0,3,0,0,0,0,0,1
Grupo Exterminador,El Último Viaje,1997,Con 120 kilos de carga,0,3,0,0,0,0,0,0,0,0,1
Luis Y Julian,Numero 585,1985,"10 kilos de carga blanca, que los vayan a alcanzar",0,3,0,0,0,0,0,0,0,0,1
Alemán & DJ Phat,El Levantón ,2014,Y voy camino pa'l panteón en la troca del levantón,0,2,0,0,0,0,1,0,0,0,0
C-Kan,Latinos Unidos,2014,"Pistola and coca, Heroine and mota",1,0,0,0,1,0,1,0,0,0,0
Carin León,Tupido y Ancho,2019,Siempre carga el martillo en el clavo,0,0,0,0,0,0,0,1,0,0,0
Los Huracanes Del Norte,El Cugar Gris,1998,"Pues le encontraron el clavo, a la carga que llevaba...",0,2,0,0,0,0,0,1,0,0,0
Los Cadetes De Linares,Los Contrabandistas,1976,Con carga de marihuana,0,3,0,0,0,0,0,1,0,0,0
Dharius,Mota y Perico,2022,Mota y perico (puro producto nacional),0,0,0,0,1,0,0,1,0,0,0
Bad Bunny,Dtmf,2025,"Mi blanquita, perico, mi kilo",0,0,0,0,0,0,0,1,0,0,0
Adan Cruz,Volare,2015,"Me pagan con dólares pues orale yo no tengo un pedo carnal rolate tenemos al cabo el mejor sacate, se arma sin un pedo dinero árabe",1,0,2,0,0,0,1,0,0,0,0
Pesado,Laurita Garza,2024,ella lo mando llamar,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,Clave 7,2024,Yo no me fío de esa gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Centenario,1996,Si eres pobre te humilla la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Pelarme los dientes ya tengo mi clave nueva,0,0,0,2,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Ya descubrieron mi clave pero mi clave primera van a,0,0,0,2,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Matenlo con todo y gente mil veces an ordenado,2,0,0,2,0,0,0,0,0,1,0
