artist,song,year,lustro,es_narco_fuerte,subgenero_ia,etiqueta_humana,lyrics
Tito Double P,La 701,2024,2020,1,0,,"De verdad, cómo hace falta Joaquín
Y aunque no está aquí, bien firme el legado
Y pues ya no me pude despedir, pero desde aquí les mando un abrazo
Esta no la vi venir, mas ya estoy aquí, ¿ahorita para dónde me hago?
Pero la vida es así, les mando decir que se anden con cuidado

Badiraguato, la sierra donde creciera, en el rancho La Tuna
Caminos entre veredas, tenía sus cuevas hechas a su estatura
Puente Grande fue el lugar, cómo olvidar esa famosa fuga
Y varios años atrás, por quererlo matar, se llevaron un cura

Cuando el viejo se enfiestaba siempre fajada la 701
Buen ritmo pa la bailada, buen paso daba con una pelo rubio
Bastante seguridad por todo el lugar, relajado y seguro
Al mando del Cholo Iván, puro exmilitar, más blindado que un muro

Vámonos pa Culiacán, compa Tito Doble P, viejo
Y ánimo, compa Luis R

Alegre y enamorado, por varios ranchos dejó varias semillas
El mayor es Archivaldo, junto a su hermano y los de Jesús María
Uno que otro más por ahí sin mencionar, pero igual son familia
Edgar me los va a cuidar, le he de rezar, un abrazo hasta arriba

Amistades de grandeza y pa las guerras muy pocos me llegaron
Compadres por donde quiera, pero en mi ausencia uno cambió de bando
Un agente federal bastó nomás pa estar aquí encerrado
Por no querer arreglar, mi Cholo Iván lo hubiera fusilado

Ya con esta me despido de mis amigos, de mi rancho y mi madre
Toquen corridos bonitos, de esos viejitos, como el de mi compadre"
Denilson,Lágrimas Y Sangre,2021,2020,1,9,,"Papi yo vengo de la nada
De lo más bajo de toda la cuadra
Crecí viendo cómo mueren mis panas
Cómo se destruyen con las drogas y la balas
O terminan muertos o terminan en la cana

Shout out para mi bro, que me está escuchando en la prisión
Ayer fui pa que me dé la bendición
Le dije que me aguante mientras hago la misión
Que pa cuando salga ya pasamos del millón

Desde que era pandillero ya quería ser gangsta
Por eso varios culeros a mí no me aguantan
El jarabe lo pongo ligero con la fanta
Tengo una cara de que si te veo te espantas

Arriba de un Mercedes esquivando a la ley
Fumando gelato de San Luis yo soy el rey
Tengo el marcador intacto voy ganando en este el game
Mi carnal ta conectado negociando por LA

Yo si vengo de la calle soy un G original
Original como mi sudadera y mi gang
Original mis tenis, original como el Juan
Original el negro junto con Santa Fe Klan

Perdón
Le pido a mis padres por mi vida loca y por todos mis desmadres
Sudor lágrimas y sangre, vidas que no sanan peligro en la calle

Perdón
Le pido a mis padres por mi vida loca y por todos mis desmadres
Sudor, lágrimas y sangre, vidas que no sanan peligro en la calle

No traigo joyas ni diamantes soy el mismo de antes
Homie no te espantes si me ves con mis maleantes
Vamos puro p'adelante
Ya no hay quien nos pare
Me conocen como el guero pregunta por el cantante

Moviendo el jale aquí si entras ya no sales
Crecí en la Santa Fe tierra de puros criminales
Guanajuato sin ley hasta la muerte reales
En las instrumentales sonamos originales

Y suena boom bap siente el hip hop que retumba
Mi equipo puro psycho loco hasta la tumba
Se juntan en la virgen por si preguntan
Me rifo y le pinto el pinche dedo a la patrulla

Fuego pa' el enemigo yo no les doy chance
Estamos bien volados no hay quien nos alcance
Seguimos activaos pase lo que pase
Camino con cuidado rapeando en la base

Perdón
Le pido a mis padres por mi vida loca y por todos mis desmadres
Sudor, lágrimas y sangre, vidas que no sanan peligro en la calle

Perdón
Le pido a mis padres por mi vida loca y por todos mis desmadres
Sudor, lágrimas y sangre, vidas que no sanan peligro en la calle"
Calibre 50,Qué Tiene De Malo,2024,2020,1,0,,"Que tanto les cala que me gusten los corridos que pinche alboroto traen conmigo

Que como me visto, que como hablo, que como actúo, que a que se dedican mis amigos

Qué me miran ensillado que si estoy apalabrado

Puro pancho eso es mentira yo soy hombre de trabajo
Qué me gasto mi dinero en lo que quiero y como quiero y que te importa

Qué porqué agarro la banda que porque me hecho mis tragos que me vieron en un antro
Con dos viejas abrazado gasto mucho y gano poco que como chingados le hago
Que si me dejo la barba ya soy gente de fulano pero lo que no critican es que me
Mato chambeando me gusta la buena vida y eso que tiene de malo

Qué escuchar corridos compa le aseguro no me hace un mal mexicano
(Compa Eden como me gusta ese pinche corridon de el aguaje activado pariente
El otro día sacamos los caballos en el rancho viejo, como a las 3 de la mañana los metimos
Me puse un loqueron así son nosotros también nos gusta un chingo ese pinche de los
Toquezones de cannabis compa la que dice ""Te debo mi vida cuernito de armani""
Esta al pedo fierro pariente y y usted a quien le a robado y yo a quien eh matado
Pariente a nadie compa a nadie no hay pedo que me gusten los corridos no hay bronca
Hay que darle maziso pa adelante y que es lo que andan diciendo que dicen que

Qué me miran ensillado que si estoy apalabrado

Puro pancho eso es mentira yo soy hombre de trabajo
Qué me gasto mi dinero en lo que quiero y como quiero y que te importa

Qué porqué agarro la banda que porque me hecho mis tragos que me vieron en un antro
Con dos viejas abrazado gasto mucho y gano poco que como chingados le hago
Que si me dejo la barba ya soy gente de fulano pero lo que no critican es que me
Mato chambeando me gusta la buena vida y eso que tiene de malo

Qué escuchar corridos compa le aseguro no me hace un mal mexicano"
Liberación,Enamorado De Un Fantasma,2021,2020,1,13,,"En una casa muy vieja
Dicen que vive un fantasma
Era el amor de mi vida
Y la muerte se la llevó

Vivo solo en esa casa
Y mis amigos la quieren quemar
Porque me dicen que si vivo ahí
El recuerdo de ella me va a matar

En el jardín veo su cara
Entro a la casa, oigo su voz
Miro su fotografía y mi corazón se parte en dos
Enamorado de un fantasma
Que noche tras noche veo pasar
Y que me dice que en cielo, por siempre, me esperará

Ella era luz en la casa
La flor más bella del jardín
Donde juramos amarnos
Sin saber que iba a morir

Vivo solo en esa casa
Y mis amigos la quieren quemar
Porque dicen que si vivo ahí
El recuerdo de ella me va a matar

En el jardín veo su cara
Entro a la casa, oigo su voz
Miro su fotografía
Y mi corazón se parte en dos
Enamorado de un fantasma
Que noche tras noche veo pasar
Y que me dice que en cielo, por siempre, me esperará

En el jardín veo su cara
Entro a la casa, oigo su voz
Miro su fotografía
Y mi corazón se parte en dos
Enamorado de un fantasma
Que noche tras noche veo pasar
Y que me dice que en cielo, por siempre, me esperará

¡Uoh, oh-oh-oh-oh!
¡Uh-uh-uh!"
Dharius,El Pasado Está Olvidado,2022,2020,1,9,,"¡Échele mi clan!
Es El Clan Records, perros (es El Clan Records, perros, wuh-hu)
Desde Apodaca, Nuevo León, loco, El Clan Records
Sírvale otra a mi compadre
Que andamos a toda madre brindando por los amigos
Los que están y ya se han ido, puro polvito del chido
Esta noche no me mido, tenemos que celebrar
Esos triunfos y fracasos, las morritas, los balazos
El perico, los waxazos y las bolas de cristal
Las mentiras, las traiciones, todas dan buenas lecciones
Que bonitos loquerones brindando con mi carnal
Las tristezas y alegrías fueron hace muchos días
Hoy me vale verga todo, solo quiero festejar
Ando bien amanecido, bien alegre, bien prendido
Hoy sí vengo decidido y no la vamos a parar
El pasado está olvidado, hoy andamos celebrando
Pura directa del cuadro, de la que trajo el comando
Mejor que anden con cuidado, no tenemos para cuando
Unos churros de la hydro y un tequila pa' brindar
Hoy andamos decididos, bien alegres, bien prendidos
Con la vida agradecidos por los logros recibidos
Por lo bueno y por lo malo tenemos que festejar (C-Kan)
¡Cha-cha-chau!
Viva bien o viva mal (ah), algún día la muerte viene (ah)
Nomás yo cargo el morral, tú no sabes lo que contiene (oye)
La vida y el dinero son buenos cuando los tienes (pero)
Culero es el ser amigo nomás cuando les conviene (no)
Recuerdo escuchar a mi jefe (ah)
En la vida se ocupa billete (come on)
Con los huevos para defenderte
Y los hombres se arreglan de frente (yo)
Y hoy que no tengo a mi jefe me sobra el billete y no faltan los huevos (nope)
Bien saben esos ojetes, pa' acá no se meten, le temen al fuego
¿Y qué ha cambiado?, nada (nada, nada)
Igual y un día me lleva la chingada
Pero mis rolas en México hicieron historia y eso ya no lo cambia nada (nada, nada)
Con un chingo y sin dinero, pero sigo siendo el rey
El más perro de Jalisco, el tirano de Monterrey
El pasado está olvidado, hoy andamos celebrando
Pura directa del cuadro, de la que trajo el comando
Mejor que anden con cuidado, no tenemos para cuando
Unos churros de la hydro y un tequila pa' brindar
Hoy andamos decididos (chau), bien alegres, bien prendidos
Con la vida agradecidos por los logros recibidos
Por lo bueno y por lo malo tenemos que festejar
Si algo el tiempo me ha enseñado es que nada es regalado
Desde morro he trabajado y al chile me la he pelado
Gracias a los que han estado todo el tiempo a mi lado
Y siempre me han apoyado para tener mi lugar
Los errores cometidos quedaron en el olvido
Ya casi en nadie confío, son muy pocos mis amigos
Pero mucho lo aprendido a lo largo del camino
Y aunque a veces me he caído, me he logrado levantar
Hoy las cosas han cambiado, ya lo pasado, pasado
Ya no más tragos amargos, puro brindar y brindar
Ando bien amanecido, bien alegre, bien prendido
Hoy sí vengo decidido y no la vamos a parar
El pasado está olvidado, hoy andamos celebrando
Pura directa del cuadro, de la que trajo el comando
Mejor que anden con cuidado, no tenemos para cuando (ah, ah)
Unos churros de la hydro y un tequila pa' brindar
Hoy andamos decididos (chau), bien alegres, bien prendidos
Con la vida agradecidos (chau) por los logros recibidos
Por lo bueno y por lo malo tenemos que festejar
El C-Kan, el Dharius, el Tiro Loko
El Clan Records, perros, a huevo"
Lord Masta & Rplcmnts,Astrodromo,2021,2020,1,9,,"Esto les llama como luz incandescente
Palabras hirientes en entornos bien calientes
Aprieta los dientes
Tienes el golpe en frente
Sé que les duele nos esquivan como peste
Saltos de fe impactos de fe
Sobra la fe, eso es morir como un creyente
Todo al negro, eso dicen mis Morenos
Hago lo que debo 10 a 1 en el tablero
Si ganamos lo devolveré con creces
Mira a los favoritos no practican hace meses
Iluminados encendiendo los focos
Luz momentánea que apacigua sueños rotos
Algo en nosotros nos mueve sin saber como
Es un milagro gritan Amen en mi rostro
Estado Mental Record Mundial Dan Davis
Como animal me quieren tratar That's crazy
No tengo flow tengo clase too nasty
Scarecrow en tu calle war tactics
Ya no jugamos no hace falta robar bases
Hago la música que quiero no pa' la que alcance

Hey boy! tirando rimas del balcón
Cazando a toda la escena desde arriba como halcón
Letal y elegante cual guerrero de Japón
Cortando las cabezas con tremendo léxico
De All the tracks rellenamos el Arcón
Resguardo del tesoro cual fiero dragón
Evitando tracks falsos de esos de silicón
Conquistando esta escena escalón por escalón"
Dharius,Polvo Blanco,2022,2020,1,9,,"Ah, ah, ah
Dímelo, Dharius, ey
Los favoritos del barrio
Tumbado es la línea, bro

Polvo blanco, hierba verde y pastillas moradas
No sé de dónde salen mis rimas alucinadas
Polvo blanco, hierba verde y pastillas moradas
Lo único que no me gusta es cuando ya no queda nada

Soy el flaco, loco rapero; empecé de cero siendo el más sincero
Como el Maromero, soy el mero mero, peleonero
Con más estilo que dinero, pero no me desespero
Porque escribo lo que quiero cuando quiero

Whisky y hielo, lleno ya el cenicero
Otro churro entero y ni me entero
Pero espero primero conquistar México y luego ya el mundo entero
Gerardo, el verdadero verdugo de los raperos

Así mero, lero, lero, lero, suenan bien culero
Yo ni hablo, de mí habla el ghetto por mi flow primero
Sensaciones que genero cuando frases libero
Ve sacando la loquera pa' que empiece el cochinero

Tiramos siempre el cotorreo machín
No hay nadie que nos pueda parar por aquí
Ya saben que vamos directo hasta arriba
Locos, que la fiesta siga
Tiramos siempre el cotorreo machín
No hay nadie que nos pueda parar por aquí
Ya saben que vamos directo hasta arriba
Locos, que la fiesta siga

Ey, Clan Records
Ya saben cómo es el rollo
Dímelo, Mau

Me salí del barrio pa' todo cambiarlo
Conocen mi cara, soy quien tiene el mando
Arriba del Audi me miran paseando
Con niñas seguido andamos festejando

Las letras y bases en feria convierto
No pases mi línea, cabrón, te lo advierto
Agarramos loquera al final del concierto
Por donde andemos nos tiran respeto

Allá por Tepito soy bien recibido
Y si voy pa' Sonora, mi rancho querido
Dime, ¿qué tú hablas, qué no has entendido
Que antes de ser cantantes fuimos bandidos?

Acusados por delitos cometidos
Por andar haciendo feria en lo prohibido
Inconforme, por eso salí del nido
Voy pa' la cima bien decidido

Se prendió la fiesta, líneas gruesas con el clan (con el clan)
Le caigo pa'l estudio, ya tenemos todo el plan (todo el plan)
El cuarto lleno de humo por la mota y por el wax (por el wax)
Esto aquí no termina, ya pedimos algo más (ey)

Se prendió la fiesta, líneas gruesas con el clan
Le caigo pa'l estudio, ya tenemos todo el plan (sí)
El cuarto lleno de humo por la mota y por el wax (ah)
Esto aquí no termina, ya pedimos algo más

Polvo blanco, hierba verde y pastillas moradas
No sé de dónde salen mis rimas alucinadas
Polvo blanco, hierba verde y pastillas moradas
Lo único que no me gusta es cuando ya no queda nada

Es El Clan Records
El Dharius
Tiro Loko
Dan Sánchez
Y, ¿dónde anda el Mao?

Polvo blanco, hierba verde y pastillas moradas
No sé de dónde salen mis rimas alucinadas
Polvo blanco, hierba verde y pastillas moradas
Lo único que no me gusta es cuando ya no queda nada

Sigo rimando despreocupado
Ya he logrado mucho más de lo que había soñado
Sigo aferrado a la libreta, nomás pa' que sepas
Este perro sí se fleta y mi letra en todo el mundo se respeta

La neta, y si no sabes ni te metas
Ando siempre chido y sin paletas
Solo eres un puñetas que no sabe lo que hace
Escucha las palabras que fluyen sobre la base

Tengo clase y me complace tirárselos con estilo
Perro mexicano, ya sabes, todo tranquilo
Como siempre dando el kilo en tarimas y en la calle (calle)
No sabes si un día se halle un vato que a mí me apantalle

Polvo blanco, hierba verde y pastillas moradas
No sé de dónde salen mis rimas alucinadas
Polvo blanco, hierba verde y pastillas moradas
Lo único que no me gusta es cuando ya no queda nada"
Alemán,Bachas,2020,2020,1,9,,"La chota no me cacha si muevo kilos en lancha (por el mar)
Me fumo veinte porros siempre que ando bien tacha (es así)
Mi clica no se agacha, te partimos como hacha
Te prendemos en fuego y te dejamos como bacha (fumo)

Traigo buena racha, me llega cada domingo
Un kilo de pura medicina, traen del gringo (gabacho)
Traigo calidad, me distingo (siempre)
Quiero mucha mota, más bien un chingo (kush, la traigo yo)

Salgo en Instagram con un kilo
Ahora sonamos mucho más que los Beatles
Muchos me quieren copiar mi estilo
No te vo' a tirar, mejor tú dilo

Otra vez estoy con la nueva Reebok
Otra vez yo con los ojos chinos
A ti te sacamos porque eres un niño
Y vives con mamá y eso no está fino

Tengo calidad, yo sí me distingo
Vivo como quiero, papi, de eso vivo
Quiero que me den más copas de vino
Quiero celebrar, me sobran motivos

Me vas a tirar, pero ni te miro
Aquí sigo fumando, todo enloquecido
Puedo perdonar, pero no he querido
Quiero mucha mota, más bien, un chingo

Ando sobres de mi business coronando varias bitches
I got weed, I got swishers, and we on, we on
Mi combo de malandrines, ganando todos los fines
Pa' fumar récord Guinness, and we on, we on

Quieren fumar como fumo
Quieren saber lo que yo consumo
Quieren imitar el humo, no
Pero no saben el truco

Tenemos el Plug, tenemos el gas
Tenemos el jugo
A usted lo corrimos por puto
Tenemos lo que no tuvo

Prendo OG en todas partes, Honda Fox Supreme los guantes
En la Jeep mate azabache, no me bajen los cristales
Siempre ahumadas las Versace, bien forjado el Elizalde
Después de unos cuantos bates, quieren que las apapache

Wacha, es cristalina, rosin mi resina
Puffco, un baiza mija, queda como lisa
La envidia y mentiras, no importan se olvidan
Las enrolo en zig zag, me las fumo, hago ceniza

Porros gordos, pura calidad bro
Hierba y polvo, eso es de lo que hablo
Aquí traigo algo, vamos a quemarlo
Después del octavo la pandilla grita ""mambo""

Bad boy desde el día uno sabemos que tú no
Loco, desde el desayuno, voy soplando humo
Alineo mis chakras sin complicación
Haciendo ejercicios de respiración"
Natanael Cano,De A De Veras,2022,2020,1,9,,"Por las calles de Tijuana se veía un morro desorientado
Escribiendo de violencia y de pobreza y al sueño bien aferrado
Yo buscando ser leyenda y en la calle represento lo soñado
No me hable de balas, cuetes, artefactos, tampoco de malandros

Traigo ganas de salirme pa' la calle como cuando no era nada
Recordar lo que no pude ver en el momento por andar a raya
Hoy que tengo lo soñado no me creo, ni siquiera siento nada
Pasa el tiempo y lo único que llega solo son más cueritos de rana

Y hace poco cayó suerte en la moneda
Aprendí que con esfuerzo uno siempre logra y hace lo que quiera
Juzguen si son de a de veras

Siempre puesto y al trabajo le echo ganas
Y si digo, lo sostengo; huevos tengo y no le fallo a mi palabra
Juzguen si soy de a de veras

Yo salgo del hoyo aunque traiga encima al IRS
Las cadenas pasan por el TSA
Ninguna hace ruido, van todas conmigo
Colgando en el cuello me ven

Todo lo que escribo lo vivo, yo sé
Ninguno de ustedes lo va a comprender
Yo vivo en la mía paseando en un Cobra por el terre' al cien

Los plebes ya saben qué hacer
La navegamos en duras si se ocupa alguna
Que no tenga duda que el diablo asegura que nos va a ir muy bien

Punto 40 pa' defender
Brindemos por lo bueno y lo malo que la vida nos a brindado
Que el diablo asegura que nos va ir muy bien

Ey, ah, ah (Nata)
Y puro Codiciado, viejones
Ey, locos, puro Golden Inc, prince, tú sabes

Con un equipazo intelectual y mucha calle
Así me miran llegar en Lambos y en Ferraris
Aunque he batallado, no me he acorrientado
Soy la vieja escuela y mi nombre respetado

Claro que genero, si yo fui el primero
Me puse los diamantes, todos me siguieron
Venir sin precauciones es venirse al matadero
Hay que saber llegar, no hay que llegar primero

Hace tiempo cayó suerte en la moneda
Aprendí que con esfuerzo uno siempre logra y hace lo que quiera
Juzguen si soy de a de veras

Siempre puesto y al trabajo le echo ganas
Lo que digo lo sostengo; huevos tengo, no le fallo a mi palabra
Juzguen si soy de a de veras"
Junior H,Si Quieren,2020,2020,1,0,,"Dos trocas plaqueadas movilizan la manada, patrullando
Y por aquí se andan paseando
Hermandad con la manada, de sangre caliente, inhalan diario
La lealtad, su vocabulario
Luchan por su espalda y se la cuidan mutuamente porque varios
Ya han querido verlos abajo

Si quieren tumbarlo, acuérdense de mí
No está tan pelada y le van a
Ssufrir. (le van a sufrir, viejones)

Por Denver paseando, todo andará al mil
Pastillas bateando, yo los miré al mil
De aquí pa'l real andan así

Ahí le va, compa Tovar, compa Pastillas
Hasta Denver, viejones
Puro Junior H

La escuela es buena de crianza
Y aunque de morro también empleamos
Y la vagancia no aprobamos
Hennys, morras locas con los compas y mi flota celebrando
Ahí de lo que puede ir pensando

Si quieren tumbarlo, acuérdense de mí
No están tan pelada y le van a
Sufrir. (le van a sufrir, viejones)

Por Denver paseando, todo andará al mil
Pastillas bateando, yo los miré al mil
De aquí pa'l real andan así"
Peso Pluma,Con Dinero Baila el Perro,2021,2020,1,0,,"A veces llego a pensar
Como envidian los corrientes
Cuando no traes nada, ni se arriman y cuando sí, llegan en caliente
No estoy pa' fanfarronear
Y si tiran me defiendo
No estoy pa' darles razones a hocicones o a esos perritos hambrientos
Unos solitos se van
Pero esos no los ocupas
La lealtad vale más que el dinero que te gastaste en tu nueva blusa
Hambre, pasé
Pero aquí sigo de frente a los vergazos le atoré
Yo sé, saldré
Adelante y a mi gente nunca la defraudaré
Voy pa' arriba no me paran y un gallón me quita estrés, ja
Si la lengua soltaras
Ten cuidado a lo que digas
Atente a las consecuencias tus palabras mide bien y no seas niña
A muchos les dolerá
Lo que digo, pero es cierto
Individuos convenientes lo que digo es
Con dinero baila el perro
Fumando pura white widow
Es como nos relajamos
Y playera 77 en las bocinas en mi carro van zumbando
Hambre, pasé
Pero aquí sigo de frente a los vergazos le atoré
Yo sé, saldré
Adelante y a mi gente nunca la defraudaré
Voy pa' arriba no me paran y un bongazo pa' el estrés"
Alemán,Chingo de Wax,2020,2020,1,9,,"Oye, mamá
Tú sí estás buena en verdad
Tú me va' a disculpar
Pero te quiero llevar
Tengo una Kush
Y tengo un chingo de wax
Tráete una amiga de más
Que hoy tú de aquí no te vas

Aunque no sé de dónde es
Pero nos entendemos bien
Baby, te gustan como yo
Baby, yo quiero tu sabor, baby
Me encanta como hablas
Pero no ocupas palabras
Cuando vamos pa' la cama
Las cosas se quedan claras, baby

Fiesta latina, pura loquera
Es de Colombia, esta teibolera
Como Shakira, mueve la cadera
Me fumo un habano, cargo guayabera
Tengo la llave, es periquera
Ando con mi barrio, tiro la fiera
Súbete al vuelo, es de primera
Ando en la calle, tengo la cera

Vamos pa' mi casa, mamita, di que sí
Tengo mucha mota y botellas de Hennessy
Vas a enamorarte si te doy de mi fifí
Pero si no quieres, también consigo molly

Llámale a tu amiga, al fin que ya me la di
Conoce el camino, ya sabe llegar aquí
Le encanta venir conmigo a fumar la weed
Sabe que la traigo directo desde Cali

Salsa, dembow
Maldita, te bailo de to'
Guacha la camisa, el reloj
¿Qué tal mi flow?

Está a fuego
Este está al millón
Atrás tiene un caderón, shorty
Que es portada de Playboy, shorty

Quiere que le mande ubicación del party
Pon el GPS en el Waze y cáele
Llámale a tus friends, que se pongan naughty
Pero apaga el cel, que no sepa nadie

¿Qué más me da...
Lo que otros piensen de mí?
Yo nunca voy a cambiar
Así me voy a morir

Oye, mamá
Tú sí estás buena en verdad
Tú me va' a disculpar
Pero te quiero llevar
Tengo una Kush
Y tengo un chingo de wax
Tráete una amiga de más
Que hoy tú de aquí no te vas

Mira, mira, checa a to'a la clica
Ya abrieron el Möet, se prendió la grifa
Escucha, oye, la guitarra chilla
Mientras nos bebemos todo ese tequila

Tabaco, habano, gin con quina
Ahí están las líneas, también el de a quina
Ahí está la Ziploc y también la pipa
Ven y disfruta de lo que es la vida

Jálate a la party, fumaremos lo mejor
Ahora bebe de mi copa mientras fumas de mi blunt
Su lengua es un gatillo y mi dick es una gun
Me presta ese culo para darle la explosión

Ahora estamos en la party, creo que dos son de Ecuador
Las demás son mexicanas, otras ni hablan español
No quieren amor, quieren droga y alcohol
Oler de la blanca y un Dom Pérignon

Dile a los carnales que nos vemos a las diez
Que compren las caguama' y los cigarros de una vez
Que la tienda luego cierra y no hay donde comprar después
Y hoy quiero un cotorreo con dos morras a la vez

Ella también quiere, por su cara yo lo sé
La voy a convidar a que beba de mi Rosé
Despué' que me la lleva pa' mi casa, yo no sé
Mañana me despierto a cuatro o tres y ya se fue, bye

Yo quería pilotear sus caderas
Ella sólo quería mi carrera
La otra amiga también es más fiera
Por la noche le dimos candela

Esa noche me dí una loquera
La lavada que tengo está buena
Desde esa noche, la negra se volvió mi hoe

Oye, mamá
Tú sí estás buena en verdad
Tú me va' a disculpar
Pero te quiero llevar
Tengo una Kush
Y tengo un chingo de wax
Tráete una amiga de más
Que hoy tú de aquí no te vas

Aunque no sé de dónde es
Pero nos entendemos bien
Baby, te gustan como yo
Baby, yo quiero tu sabor, baby
Me encanta cómo hablas
Pero no ocupas palabras
Cuando vamos pa' la cama
Las cosas se quedan claras, baby

Oye, mamá
Tú sí estás buena en verdad
Tú me va' a disculpar
Pero te quiero llevar
Tengo una Kush
Y tengo un chingo de wax
Tráete una amiga de más
Que hoy tú de aquí no te vas"
Denilson,Sed De Ganar,2021,2020,1,9,,"Uh, yah, fluyo contra la corriente
Voy en contra de aquellos que me gritan detente
Mmm, na', ya pasamos de los 20 (ey)
Gracias a Gerardo es que somos independientes

Pandillero de gueto, pero con billete
No me dejo de ningún perro, negro, mejor vete
Haz tu mierda para el retrete
Aquí los problemas como tú los arreglamos con el cuete

A estas alturas nadie me tumba
Como el Canserbero, voy a orinarme en tu tumba
Me llevé a tu perra para darle rumba
Pero yo no la quiero, solo la quiero de funda

No me confunda, no soy criminal
Tengo mi pasado y mi pasado no se va a borrar
Los que te juzgan no saben de na'
Pero te aman si se enteran cuánto hay en la nómina

Chao nena nos vemos después
Vo-voy al banco para sacar lo del mes
Vo-voy fluyendo como si yo fuera un pez
Vo-voy a creer que todavía no me crees que

Soy una leyenda viviente
Quizás no de todo el país, pero sí del Oriente
A ver dime qué es lo que sientes
Cuando te hablo a la cara y ves a la muerte de frente

Desde chamaquitos le salimos
No iba a volver sin nada a mi barrio lo prometimos
Vergazo tras vergazo le metimos
Quien me ha topado sabe que aquí nunca les mentimos (kush)

Tenemos sed pero de ganar (kush)
Saben que nada nos va a parar (kush)
Soy el genio de la lámpara (kush)
Dime qué quieres, yo tengo trap

Traigo bien entumida la chompa
Selectivo con cada uno de mis compas
No hay ritmo que me trence y no lo rompa
Le explico al policía antes de que este se corrompa

El gramo en la calceta bien clavado
La carretera es mía yo solo me he manejado
De putos y de fekas hace tiempo me he dejado
Yo estoy pa' hacer dinero de los dramas me he alejado

El genio en el teclado, oíste lo que cocina
Luego si soy otro no chulo en la bocina
La noto nerviosa prende mucha nicotina
Andábamos cogiendo por la tarde sin cortinas

Que todos nos vean, qué más da
Ellos ya no traen idea, que novedad
Aunque ya de mí alardean, no me dan
Me rodeo de pura estrella, Andrómeda

Desde chamaquitos le salimos
No iba a volver sin nada a mi barrio lo prometimos
Vergazo tras vergazo le metimos
Quien me ha topado sabe que aquí nunca les mentimos (kush)

Tenemos sed pero de ganar (kush)
Saben que nada nos va a parar (kush)
Soy el genio de la lámpara (kush)
Dime qué quieres, yo tengo trap"
Peso Pluma,PRC,2023,2020,1,9,,"Me levanto, un baño y luego me pongo a forjar
Es veneno, da pa arriba de muy buena calidad
Los teléfonos no paran nunca de sonar
¿Tienes alguna plebita? Es porque un cliente quiere más

Y bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal

Aquí el papelito viene y va
Las morritas bien locas se van
Disfrutamos, esté bien o mal
De esta vida no me vo' a quejar

¡Ea!
Y bien jalados con la doble P
Los corridos tumbados
Así nomás, viejo

Fino con las Balenciaga
Corridos bien vergas sonaban
Las morritas muy bien bailaban
Y yo ando Silver LV

Siento que ando volando ya, carnal
Y aquí nunca nos vamos a quejar
¿Para qué vamos a voltear pa'trás?
Ni pedo yo le vo' a atorar

Bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal

Y bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal"
