artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Antonio Aguilar,Luis Pulido,2006.0,Pulido se tira un grito,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Conjunto Primavera,La Celda 27 (En Vivo),2003.0,El gobierno de Durango,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Sócias De La Mafia,2003.0,"Abrieron fuego de pronto, la ley no se lo esperaba",3,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Sócias De La Mafia,2003.0,En el mero malecón las rodeo la policía,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Soy De Durango,2003.0,La ley es de primitivo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,De México Soy,2003.0,Yo soy mexicano de muy buena ley,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Grupo Marrano,Por Tus Pujidos Nos Pescaron,2003.0,Frente a un chingo de judiciales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Espinazo Del Diablo,2003.0,Jamás será del gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Espinazo Del Diablo,2003.0,Es propiedad del gobierno?,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Me Siguen Llamando El Jefe,2014.0,El gobierno está al pendiente,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,César Chávez ,2014.0,Y a los miles llevaron la policía,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,César Chávez ,2014.0,Promulgar la ley agrícola valieron,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Más Bravo De Los Bravos,2014.0,Pregúntenselo al gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,"Julián Pérez (Tema De La Película ""Salvando Al Soldado Pérez"")",2014.0,Juan soldado americano,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Alemán,Dealers,2020.0,"Puerco, chota, placa, siempre lejos de la policía",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988.0,Del gobierno americano,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988.0,Diez agentes federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988.0,Que representa a la ley,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988.0,Mataron dos judiciales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Comandante Metro 3,2014.0,Altos mandos del gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Comandante Metro 3,2014.0,Lo respetaba el gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Agente Del Gobierno,2014.0,Soy agente del gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Gente Del Cartel,2014.0,y aunque me sigue la ley,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
C-Kan,Vivo La Vida Cantando,2014.0,Y la policía afuera me anda buscando,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
C-Kan,Vivo La Vida Cantando,2014.0,"Y la policía afuera me anda buscando, (¿Por qué?)",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
C-Kan,Vivo La Vida Cantando,2014.0,"Que la policía afuera me anda buscando, (¿Pero cuando?)",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
C-Kan,Vivo La Vida Cantando,2014.0,"que la policía afuera me anda buscando, (¿Por qué?)",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
"""El Piporro""",El Ojo De Vidrio,2002.0,Burlándose del gobierno,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
"""El Piporro""",Chulas Fronteras,2002.0,Ya estoy dentro de la ley,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
MC Davo,No Hablemos De Lana,2014.0,Todo el que me tira come de mi champiñon,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
MC Davo,No Hablemos De Lana,2014.0,Que me diga aquel rapero que me tira cuanto gana,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Contrabando En Los Huevos,2014.0,"Soy de la ley, no lo olvides",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,Contrabando En Los Huevos,2014.0,Lo alcanzó la policía,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,La Carrera Del Año,2014.0,Un partido americano desde que en,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Cartel De Santa,Para Aquí O Para Llevar,2002.0,Donde operacion triunfo los usa y los tira,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Centenario,1996.0,Lo persigue el gobierno gabacho,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Peso Pluma,Mami,2024.0,Pues reportaron que cayó el gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Alemán,Pinches Puercos,2018.0,A poco trae la maña de los putos federales,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
Alemán,Pinches Puercos,2018.0,"Apenas iba en la esquina y la puta chota me agarra, y yo",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Alemán,Rucón,2018.0,Me gusta burlar las redes que tienen los federales,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Alemán,Rucón,2018.0,Un chingo como tú que se tira' de felón,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pesado,El Rengo Del Gallo Giro,2008.0,Legítimo americano,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pesado,Gerardo Gonzalez,2008.0,Te vas de reynosa a lado americano,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Valentin Elizalde,Pedro Avilez,2008.0,"Por el lado Americano,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Frontera Roja,1996.0,La ley con ellos copera,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Frontera Roja,1996.0,La ley combate las drogas,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Frontera Roja,1996.0,Judiciales y federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Grupo Laberinto,Clave 7,1996.0,estaban 100 federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Alemán,El Compa Ramiro,2018.0,Que le va a hablar a la chota,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Beto Quintanilla,El Corrido de Los Mendoza,2000.0,Cuando lo pesco la ley con el cuerpo del delito,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,La Liebre,2002.0,el gobierno no te ayuda,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
C-Kan,Tirando Esquina,2014.0,"el gobierno te da hueso, porque come a tus constillas",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
C-Kan,Tirando Esquina,2014.0,"me tira la tira, la esquina de mi conecta",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
C-Kan,Viajando En Una Nube,2014.0,"gobierno encerrado y nosotros bien puestos,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
C-Kan,Viajando En Una Nube,2014.0,"y los poquitos que no son tan puercos,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
C-Kan,Viajando En Una Nube,2014.0,"de la policía que quiere verte en desgracia,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Junior H,Mente positiva,2020.0,"Ya prendio las luces, atrás viene un policía",1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Beto Quintanilla,El Jefe Belisario,2000.0,Comandantes federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Beto Quintanilla,Juan Amaya,2000.0,y policía federal,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
C-Kan,Latinos Unidos,2014.0,Y a los cholos son los que persigue la chota,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
C-Kan,Latinos Unidos,2014.0,"Puercos vendidos, Coyotes bandidos",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Traficantes,1998.0,y todos de buena ley,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,El Jefe de la Mafia,1998.0,También grandes del Gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Chalino Sánchez,Eladio Felix,2002.0,Peleo con la policía,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Fin Del Mundo,2002.0,Pero no por que el gobierno,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Fin Del Mundo,2002.0,Quería burlar a la ley,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Jefazo,1998.0,Tal vez la ley no recuerde,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Maluma,Ave María,2024.0,La tengo esposada en la cama como si fuera policía,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Skool 77,Esperanza,2019.0,"En quien confiar hoy en día, me asusta la policía",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Beto Quintanilla,Mauro Garcia,2000.0,Burlando a la policía,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Beto Quintanilla,Mauro Garcia,2000.0,Andan unos federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
El As De La Sierra,Que Viva La Polvadera,2000.0,La ley nosotros la hacemos,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Jefazo,1998.0,A costillas de la ley,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Caballeros Del Camino,1998.0,Arriba los federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Chalino Sánchez,El Bandido Generoso,2002.0,El gobierno lo mató,3,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Chipilon,1998.0,Ante la ley federal,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Los Mas Buscados,1998.0,Por toda la policía,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Postre,1998.0,Los jefes tratan con jefes asi es la ley de la vida,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Pedro y La Mafia,2000.0,"Y la ley esta desconcertada,",0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
7 Notas 7 Colores,Les Gano A Todos,2000.0,tira pa' 'lante mi alma en la tele no echan ningun programa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7 Notas 7 Colores,"Hecho, Es Simple",2000.0,"Shh nene, esto tira así que espera, porque yo me voy ya, así que píllalo",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
El Poder Del Norte,El Pase De La Pantera,1998.0,Y poca la policía,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Grupo Laberinto,Clave 7,1996.0,ninguna ley del gobierno,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Sergio Vega,La Captura,2009.0,muertes todos eran del gobierno unos negros y otros,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Sergio Vega,El Santo De La Palma,2009.0,"y el gobierno de esta tierra, conserve su camuflaje",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Antonio Aguilar,Noviando En Lo Obscurito,2000.0,No hay ley que me prohíba,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Antonio Aguilar,Noviando En Lo Obscurito,2000.0,De pronto un policía,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
La Arrolladora Banda El Limón De Rene Camacho,El Rengo,2009.0,Su clase era Yoni Yomper legitimo americano,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luis Y Julian,La Banda De Los Zurrones,2000.0,Soy policía natural,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Antonio Aguilar,El Cantador,2000.0,Era de muy buena ley,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998.0,"El gobierno de mi tierra,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998.0,"Al gobierno americano, con todo respeto,",0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Maluma,Ave María,2024.0,La tengo esposada еn la cama como si fuera policía,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Chalino Sánchez,Aurelio Sanchez,1998.0,Con policia y judiciales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Carin León,J & A,2019.0,Que siempre tira de esquina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sergio Vega,La Captura,2009.0,el gobierno lo buscaba por cielo mar y por tierra,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Cuatro,2008.0,Tambien les cayo el Gobierno,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Cuatro,2008.0,Un grupo de federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
7 Notas 7 Colores,Sube En Mi Nave Espacial,2000.0,"en mis historias federales, voy to cegao, panoja,",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
El Poder Del Norte,El Pase De La Pantera,1998.0,Ya peleamos con la ley,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Skool 77,Esperanza,2019.0,Te roba el drogadicto o tal vez el policía,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Cadetes De Linares,Julian del Real,2000.0,Rurales y Federales,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Rieleros Del Norte,Tierra Sin Nombre,2000.0,"Donde la ley nada puede, contra el cariño de un hombre",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Suerte Marcada,2008.0,Que hirieron los federales,2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Suerte Marcada,2008.0,"Narcos, también federales",0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008.0,Que la ley siempre triunfara,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008.0,Los federales planearon,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Tesoro,2008.0,Trae al gobierno asustado,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Benefactor De Colima,2008.0,Si la ley lo respetaba ni modo que lo aprendieran.,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008.0,la ley va estar en reposo,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008.0,los federales temian,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Los Tucanes De Tijuana,El Soldado Militar,2008.0,Se desertó del gobierno,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
Peso Pluma,Put Em In The Fridge,2024.0,Pregúntale al gobierno cuando vino,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
Millonario,Tío Rico,2019.0,El bigote de Juan Diego y La Flaca me cuidan de la policía,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Grupo Exterminador,El Muchacho Y El Teniente,1997.0,Con dos impactos de bala caía herido el valiente pero volvió a disparar y callo muero el teniente llevo el polvo hasta Tijuana burlándose de la gente,3,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0
El Komander,Emilio Quintero,2013.0,"Sele consedio su gusto a don Emilio quintero, lo enterraron con la banda le resaron una miza, dejo muy gratos recuerdos el faraon de babulica... Ya que baile con la flaca no lloren traigan la banda y me bailan mi caballo para remachar mi foza y me canta clave 7 con los Broncos de Reinoza...",0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
El Komander,El Diablo,2013.0,"Amarramos con mi troca, con mi rifle sigo echando tiros,",2,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Chalino Sánchez,Chico El Colorado,2012.0,Le salieron al camino del caballo se bajo con una super del 11 al panteon mando al sen or.,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
Los Tucanes De Tijuana,Clave Nueva,1996.0,Primo en el carro esta un kilo traigalo pa repartir,0,3,0,0,3,0,0.0,0.0,0.0,0.0,1.0
Grupo Exterminador,El Último Viaje,1997.0,Con 120 kilos de carga,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Luis Y Julian,Numero 585,1985.0,"10 kilos de carga blanca, que los vayan a alcanzar",0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Alemán & DJ Phat,El Levantón ,2014.0,Y voy camino pa'l panteón en la troca del levantón,0,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
C-Kan,Latinos Unidos,2014.0,"Pistola and coca, Heroine and mota",1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Carin León,Tupido y Ancho,2019.0,Siempre carga el martillo en el clavo,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Cugar Gris,1998.0,"Pues le encontraron el clavo, a la carga que llevaba...",0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Los Cadetes De Linares,Los Contrabandistas,1976.0,Con carga de marihuana,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Dharius,Mota y Perico,2022.0,Mota y perico (puro producto nacional),0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0
Bad Bunny,Dtmf,2025.0,"Mi blanquita, perico, mi kilo",0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Adan Cruz,Volare,2015.0,"Me pagan con dólares pues orale yo no tengo un pedo carnal rolate tenemos al cabo el mejor sacate, se arma sin un pedo dinero árabe",1,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0
Pesado,Laurita Garza,2024.0,ella lo mando llamar,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
Los Invasores De Nuevo Leon,Clave 7,2024.0,Yo no me fío de esa gente,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
Fuerza Regida,El Diablo,,Ya casi a diario llegan billetes,0,0,2,0,0,0,,,,,
C-Kan,Somos de Barrio,,"ni dinero me tengo que quedar conforme,",0,0,0,0,0,0,,,,,
Rich Vagos,90's Kid,,Diamantes en los arcillos,0,0,1,0,0,0,,,,,
Dharius,Polvo Blanco,,"Con más estilo que dinero, pero no me desespero",0,0,1,0,0,0,,,,,
Wisin,Control,,"El dinero, ah",0,0,1,0,0,0,,,,,
Chino Pacas,CHAMAQUITO,,"Y que sigan llegando las pacas, carnal",0,0,2,0,0,0,,,,,
Cartel De Santa,Para Aquí O Para Llevar,,Con ella los aplausos las grupis y el dinero,0,0,3,0,0,0,,,,,
Los Tigres Del Norte,El Reportero,,"Devaluaron la moneda, antes dólares cambiaron",0,0,0,0,0,0,,,,,
"Natanael Cano, Junior H, Dan Sanchez",Échele Un Ojo,,Puedes darte muchos lujos el torsal ya me refleja,0,0,2,0,0,0,,,,,
Chalino Sánchez,El Pitallon,,Las mujeres y la banda siempre han sido su pasion,0,0,2,0,0,0,,,,,
Los Tigres Del Norte,El Niño De La Calle ,,Quiero juntar un dinero aunque,0,0,1,0,0,0,,,,,
Chino Pacas,FLOTA,,"Y que sigan llegando las pacas, a la verga",0,0,2,0,0,0,,,,,
Fuerza Regida,TU SANCHO ,,"Diferentes mujeres de varios sabores, nomás no te me aloques",0,0,2,0,0,0,,,,,
Valentin Elizalde,Jesus Alvino Quintero,,"Empezo a empuñar dinero, tambien empuño la fama",0,0,3,0,0,0,,,,,
Natanael Cano,Yo Le Batallé ,,Descubrí que en las calles es donde está el dinero,0,0,2,0,0,0,,,,,
Los Tucanes De Tijuana,Armando Soto,,"Musica, vino y mujeres",0,0,2,0,0,0,,,,,
Los Tigres Del Norte,Viva Mi Sinaloa,,Con las mujeres soy complaciente,0,0,0,0,0,0,,,,,
Los Tigres Del Norte,Muerte Anunciada,,En 5 y 10 mil millones,0,0,1,0,0,0,,,,,
"Junior H, Peso Pluma",El Azul,,"Me enamoró el dinero, quiero, quiero y quiero más",0,0,3,0,0,0,,,,,
Chino Pacas,ZUMBANDO,,Que sigan llegando las pacas,0,0,1,0,0,0,,,,,
Rich Vagos,Lugar Correcto,,Por eso es que el dinero es tu mejor amigo for real,0,0,0,0,0,0,,,,,
Los Tucanes De Tijuana,Los Mas Buscados,,Se gasta mucho dinero,0,0,2,0,0,0,,,,,
Lalo Mora,Los Consejos De Mi Padre,,No es dinero ni cobrable,0,0,0,0,0,0,,,,,
Chino Pacas,NO ES UN JUEGO,,Quería dinero en la mano,0,0,1,0,0,0,,,,,
Alemán & Adán Cruz,Ya No Hay Cheve,,"Sigamos por que el tiempo es oro, oro pa' fumar",0,0,0,0,0,0,,,,,
Chino Pacas,SINIESTRO,,"Que sigan llegando las pacas, mi compa Alejandro",0,0,2,0,0,0,,,,,
El As De La Sierra,Alegre Y Mujeriego,,Vamos a Culiacán que aquí traigo dinero,0,1,1,0,0,0,,,,,
Calibre 50,El Camarada,,Y en eso está valuada mi riqueza,0,0,1,0,0,0,,,,,
Hood P.,No Cocos No Tallos,,¿Te gusta el dinero? Te daré un contrato,0,0,1,0,0,0,,,,,
Faruz Feet,Puro Corazón ,,Que el hip hop no es trofeo y no se hace por dinero,0,0,0,0,0,0,,,,,
Kartel De Las Calles,Las Calles Me Llaman,,Pero por el dinero hay que buscar otro camino,0,0,1,0,0,0,,,,,
Grupo Exterminador,El Muchacho Y El Teniente,,El nombre jamás se supo y aquel valiente muchacho cuentan que por Michoacán alegre se anda paseando gastando muchos billetes y otro viaje preparando,0,0,3,0,0,0,,,,,
Adan Cruz,Volare,,Tengo tanto amor al dinero,0,0,3,0,0,0,,,,,
Mike Diaz,Ser Galáctico ,,"Dioses, drogas, TV, sangre, escuela, oro, odio, ego, muerte",0,0,3,0,0,0,,,,,
Los Tigres Del Norte,El Hijo Menor,,"Gastar dinero en los hijos, no es una cuenta perdida",0,0,0,0,0,0,,,,,
Paulo Londra,Sigan Hablando De Mi,,"Ovy On The Drums y Kristo haciendo dinero (Oh, oh, oh)",0,0,0,0,0,0,,,,,
Grupo Exterminador,Me Encanta la Travesura ,,A mi me gusta el tequila que sale de los magueyes a mi no me ofrezcan agua que el agua es para los bueyes por eso traigo dinero pa darme vida de reyes,0,0,3,0,0,0,,,,,
Skool 77,Una Vida Al Gusto,,"mujeres y civiles, pueden matar la carne pero",0,0,0,0,0,0,,,,,
Chalino Sánchez,Eleazar Quintero,,Las mujeres los persiguen por su modo tan amable,0,0,0,0,0,0,,,,,
Los Tigres Del Norte,El Canelo,,¡Por darles tanto dinero!,0,0,1,0,0,0,,,,,
Alemán,La Pálida,,Los diamantes en el motor del carro (en el clavo),0,0,3,0,0,0,,,,,
Los Huracanes Del Norte,Clave 7,,"Yo no me fio de esa gente, que la deslumbra el dinero,",0,0,0,0,0,0,,,,,
Alemán,Mi Tío Snoop,,No te preocupes por esas mujeres (Jaja),0,0,0,0,0,0,,,,,
Alberto Vázquez,Corrido De Chihuahua,,"plata y oro del Parral,",0,0,1,0,0,0,,,,,
Pedro Infante,El Aventurero,,Vi mujeres a montones,0,0,1,0,0,0,,,,,
Los Tigres Del Norte,Carrera Contra La Muerte,,Te traigo mucho dinero,0,0,2,0,0,0,,,,,
Chalino Sánchez,Juventino Quintero,,paboniaba y cachas de oro muy bonito relumbraba,0,0,2,0,0,0,,,,,
Mike Diaz,Ser Galáctico ,,Fórrate de dinero,0,0,3,0,0,0,,,,,
Los Tucanes De Tijuana,Que Bonita Es La Parranda,,Porque no tenía dinero,0,0,0,0,0,0,,,,,
Ovi,Vengo De Nada,,Fiesta y mujeres pa' variar,0,0,1,0,0,0,,,,,
Carlos Y Jose,Gloria Reyes,,Y aveces con su dinero,0,0,1,0,0,0,,,,,
Antonio Aguilar,El Palenque,,Y si quieren les apuesto mi dinero,0,0,0,0,0,0,,,,,
Rich Vagos,Lo Logramos,,Tengo miles de billetes pa' poder gastar,0,0,2,0,0,0,,,,,
Los Cadetes De Linares,Nomas Las Mujeres Quedan,,Nomás las mujeres quedan,0,0,0,0,0,0,,,,,
Banda Sinaloense Los Recoditos,Los Mil Kilos,,Porque era mucho dinero,0,0,1,0,0,0,,,,,
Adan Cruz,Volare,,Buscando dolares busca implacable de liam nesson asi que fumas que aguantas ya vere un dap con varios gramos para que se ahogen y si las nuves se convierten en dolares me forjo el mejor porro que puedo y volare,0,0,0,0,0,0,,,,,
Dharius,Hago Lo Que Quiero,,"Las máquinas cuentan dinero, cuando hay que accionar",0,1,3,0,0,0,,,,,
Los Tucanes De Tijuana,Los Juniors,,Se apalabran con billetes,0,0,1,0,0,0,,,,,
Peso Pluma,Peso Completo,,El dinero se guarda en maleta',0,0,2,0,0,0,,,,,
"Sergio Vega ""El Shaka""",El Malandrin,,Son las mujeres bonitas,0,0,0,0,0,0,,,,,
Wisin,Intro - El Sobreviviente,,Me levanté con ganas de hacer dinero,0,0,0,0,0,0,,,,,
Valentin Elizalde,Nuestro Jale,,"En una iban los billetes, en otra quedó el broncón",0,0,0,0,0,0,,,,,
Los Huracanes Del Norte,La Yegua De Juan Acosta,,"Las apuestas eran grandes, volaba mucho dinero",0,0,2,0,0,0,,,,,
Chino Pacas,FLOTA,,Yo sin marcas causo suspiros si por ahí me ven,0,0,0,0,0,0,,,,,
Chino Pacas,GTO,,"Saludo pa'l trenes hasta Salamanca, me voy pa'l gabacho, me traigo las pacas",0,0,0,0,0,0,,,,,
Los Tigres Del Norte,La Liebre,,millones k no ha ganado,0,0,0,0,0,0,,,,,
Los Cadetes De Linares,Caballo De Pancho Villa,,Con cuatro pesuñas de oro,0,0,0,0,0,0,,,,,
C-Kan,Todo Lo Que Brilla No Es Oro,,Sentado con dinero una nueva era,0,0,0,0,0,0,,,,,
Grupo Exterminador,El Toro Grande,,Son dólares de los grandes,0,0,0,0,0,0,,,,,
Peso Pluma,Lady Gaga,,"Y unas' privadas en yate, tronamos las pacas",0,0,2,0,0,0,,,,,
Charles Ans,No Hay Palabras Bonitas ,,"Pero, se que el dinero no fue una razón",0,0,0,0,0,0,,,,,
Los Huracanes Del Norte,El Mocho Chavez,,"Levanto muchos billetes, en un palenque de Juárez",0,0,0,0,0,0,,,,,
Junior H,Hey CJ,,"Sus lujos siempre se da, ah ah ah",0,0,2,0,0,0,,,,,
Grupo Exterminador,El Dedo,,Ademas de unos billetes,0,0,1,0,0,0,,,,,
