artist,song,year,verso_texto,val_AR,val_MO,val_DI,val_PO,val_NA,val_GO,ia_AR,ia_MO,ia_DI,ia_PO,ia_NA
Chalino Sánchez,El Bandido Generoso,2002,El gobierno lo mató,3,0,0,0,0,3,0,0,0,0,0
Los Huracanes Del Norte,El Chipilon,1998,Ante la ley federal,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,Los Mas Buscados,1998,Por toda la policía,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Postre,1998,Los jefes tratan con jefes asi es la ley de la vida,0,0,0,2,0,0,0,0,0,0,0
Los Cadetes De Linares,Pedro y La Mafia,2000,"Y la ley esta desconcertada,",0,0,0,0,0,2,0,0,0,0,0
7 Notas 7 Colores,Les Gano A Todos,2000,tira pa' 'lante mi alma en la tele no echan ningun programa,0,0,0,0,0,0,0,0,0,0,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,"Shh nene, esto tira así que espera, porque yo me voy ya, así que píllalo",0,0,0,0,0,0,0,0,0,0,0
El Poder Del Norte,El Pase De La Pantera,1998,Y poca la policía,0,0,0,0,0,1,0,0,0,0,0
Grupo Laberinto,Clave 7,1996,ninguna ley del gobierno,0,0,0,0,0,2,0,0,0,0,0
Sergio Vega,La Captura,2009,muertes todos eran del gobierno unos negros y otros,1,0,0,0,0,1,0,0,0,0,0
Sergio Vega,El Santo De La Palma,2009,"y el gobierno de esta tierra, conserve su camuflaje",0,0,0,0,0,1,0,0,0,0,0
Antonio Aguilar,Noviando En Lo Obscurito,2000,No hay ley que me prohíba,0,0,0,0,0,2,0,0,0,0,0
Antonio Aguilar,Noviando En Lo Obscurito,2000,De pronto un policía,0,0,0,0,0,1,0,0,0,0,0
La Arrolladora Banda El Limón De Rene Camacho,El Rengo,2009,Su clase era Yoni Yomper legitimo americano,0,0,0,0,0,0,0,0,0,0,0
Luis Y Julian,La Banda De Los Zurrones,2000,Soy policía natural,0,0,0,0,0,0,0,0,0,0,0
Antonio Aguilar,El Cantador,2000,Era de muy buena ley,0,0,0,0,0,0,0,0,0,0,0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,"El gobierno de mi tierra,",0,0,0,0,0,0,0,0,0,0,0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,"Al gobierno americano, con todo respeto,",0,0,0,0,0,1,0,0,0,0,0
Maluma,Ave María,2024,La tengo esposada еn la cama como si fuera policía,0,0,0,0,0,0,0,0,0,0,0
Chalino Sánchez,Aurelio Sanchez,1998,Con policia y judiciales,0,0,0,0,0,1,0,0,0,0,0
Carin León,J & A,2019,Que siempre tira de esquina,0,0,0,0,0,0,0,0,0,0,0
Sergio Vega,La Captura,2009,el gobierno lo buscaba por cielo mar y por tierra,0,0,0,0,0,2,0,0,0,0,0
Los Huracanes Del Norte,El Cuatro,2008,Tambien les cayo el Gobierno,0,0,0,0,0,2,0,0,0,0,0
Los Huracanes Del Norte,El Cuatro,2008,Un grupo de federales,0,0,0,0,0,1,0,0,0,0,0
7 Notas 7 Colores,Sube En Mi Nave Espacial,2000,"en mis historias federales, voy to cegao, panoja,",0,0,0,0,0,0,0,0,0,0,0
El Poder Del Norte,El Pase De La Pantera,1998,Ya peleamos con la ley,1,0,0,0,0,2,0,0,0,0,0
Skool 77,Esperanza,2019,Te roba el drogadicto o tal vez el policía,0,0,0,0,0,0,0,0,0,0,0
Los Cadetes De Linares,Julian del Real,2000,Rurales y Federales,0,0,0,0,0,1,0,0,0,0,0
Los Rieleros Del Norte,Tierra Sin Nombre,2000,"Donde la ley nada puede, contra el cariño de un hombre",0,0,0,0,0,0,0,0,0,0,0
Los Tucanes De Tijuana,Suerte Marcada,2008,Que hirieron los federales,2,0,0,0,0,2,0,0,0,0,0
Los Tucanes De Tijuana,Suerte Marcada,2008,"Narcos, también federales",0,0,0,1,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008,Que la ley siempre triunfara,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Corrido Del Chichi,2008,Los federales planearon,0,0,0,0,0,1,0,0,0,0,0
Los Tucanes De Tijuana,El Tesoro,2008,Trae al gobierno asustado,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Benefactor De Colima,2008,Si la ley lo respetaba ni modo que lo aprendieran.,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008,la ley va estar en reposo,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,Gerardo El Poderoso,2008,los federales temian,0,0,0,0,0,3,0,0,0,0,0
Los Tucanes De Tijuana,El Soldado Militar,2008,Se desertó del gobierno,0,0,0,0,0,3,0,0,0,0,0
Peso Pluma,Put Em In The Fridge,2024,Pregúntale al gobierno cuando vino,0,0,0,0,0,2,0,0,0,0,0
Millonario,Tío Rico,2019,El bigote de Juan Diego y La Flaca me cuidan de la policía,0,0,0,0,0,0,0,0,0,0,0
Grupo Exterminador,El Muchacho Y El Teniente,1997,Con dos impactos de bala caía herido el valiente pero volvió a disparar y callo muero el teniente llevo el polvo hasta Tijuana burlándose de la gente,3,0,0,0,0,2,0,0,0,0,1
El Komander,Emilio Quintero,2013,"Sele consedio su gusto a don Emilio quintero, lo enterraron con la banda le resaron una miza, dejo muy gratos recuerdos el faraon de babulica... Ya que baile con la flaca no lloren traigan la banda y me bailan mi caballo para remachar mi foza y me canta clave 7 con los Broncos de Reinoza...",0,0,0,0,0,0,0,1,0,0,0
El Komander,El Diablo,2013,"Amarramos con mi troca, con mi rifle sigo echando tiros,",2,2,0,0,0,0,0,1,0,0,0
Chalino Sánchez,Chico El Colorado,2012,Le salieron al camino del caballo se bajo con una super del 11 al panteon mando al sen or.,3,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Primo en el carro esta un kilo traigalo pa repartir,0,3,0,0,3,0,0,0,0,0,1
Grupo Exterminador,El Último Viaje,1997,Con 120 kilos de carga,0,3,0,0,0,0,0,0,0,0,1
Luis Y Julian,Numero 585,1985,"10 kilos de carga blanca, que los vayan a alcanzar",0,3,0,0,0,0,0,0,0,0,1
Alemán & DJ Phat,El Levantón ,2014,Y voy camino pa'l panteón en la troca del levantón,0,2,0,0,0,0,1,0,0,0,0
C-Kan,Latinos Unidos,2014,"Pistola and coca, Heroine and mota",1,0,0,0,1,0,1,0,0,0,0
Carin León,Tupido y Ancho,2019,Siempre carga el martillo en el clavo,0,0,0,0,0,0,0,1,0,0,0
Los Huracanes Del Norte,El Cugar Gris,1998,"Pues le encontraron el clavo, a la carga que llevaba...",0,2,0,0,0,0,0,1,0,0,0
Los Cadetes De Linares,Los Contrabandistas,1976,Con carga de marihuana,0,3,0,0,0,0,0,1,0,0,0
Dharius,Mota y Perico,2022,Mota y perico (puro producto nacional),0,0,0,0,1,0,0,1,0,0,0
Bad Bunny,Dtmf,2025,"Mi blanquita, perico, mi kilo",0,0,0,0,0,0,0,1,0,0,0
Adan Cruz,Volare,2015,"Me pagan con dólares pues orale yo no tengo un pedo carnal rolate tenemos al cabo el mejor sacate, se arma sin un pedo dinero árabe",1,0,2,0,0,0,1,0,0,0,0
Pesado,Laurita Garza,2024,ella lo mando llamar,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,Clave 7,2024,Yo no me fío de esa gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Centenario,1996,Si eres pobre te humilla la gente,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Pelarme los dientes ya tengo mi clave nueva,0,0,0,2,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Ya descubrieron mi clave pero mi clave primera van a,0,0,0,2,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Matenlo con todo y gente mil veces an ordenado,2,0,0,2,0,0,0,0,0,1,0
Los Tucanes De Tijuana,Clave Nueva,1996,Ya descubrieron mi clave pero no me an agarado,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,Clave 7,2024,Clave siete es la consigna,0,0,0,0,0,0,0,0,0,1,0
Ramón Ayala y sus Bravos del Norte,Corrido de Chito Cano,2024,"Qué bonitos son los hombres, no se les puede negar",0,0,0,0,0,0,0,0,0,1,0
Ramón Ayala y sus Bravos del Norte,El Federal de Caminos,2024,Javier le decia al Jefe,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Loreto Mendoza,2008,A los hombres que son hombres,0,0,0,0,0,0,0,0,0,1,0
Valentin Elizalde,Contrabando En La Frontera,2008,la gente corre echa bola,0,0,0,0,0,0,0,0,0,1,0
Grupo Laberinto,Clave 7,1996,Clave 7 es la consigna,0,0,0,0,0,0,0,0,0,1,0
Mexican Institute Of Sound,Mexico,2024,¿Son los Zetas o es el Chapo?,0,0,0,0,0,0,0,0,0,1,0
"Natanael Cano, Junior H, Dan Sanchez",Buenos Ratos,2019,Con la gente que a mí me acompañó,0,0,0,0,0,0,0,0,0,1,0
"Natanael Cano, Junior H, Dan Sanchez",El Chamaquito,2019,"Techos y bardas brincó, se voló, en la escuela del barrio aprendió y se graduó",0,0,0,0,0,0,0,0,0,1,0
Grupo Marrano,El Cara De Verga,2003,hace dias se la encontro caminando por la plaza,0,0,0,0,0,0,0,0,0,1,0
Banda Machos,Traficantes Michoacanos,2000,Donde hay jefes de la banda,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Mi Negocio Está Seguro,2009,Ahora estan bajo mi mando,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Los Aguaceros De Mayo,2009,Los hombres peinaron aquellos parajes,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Los Aguaceros De Mayo,2009,"""Junto a la gente del pueblo""",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,"Hierba, Polvo Y Plomo",2009,"Dame o te mando al infierno""",0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,El Melate,2009,Y La gente que me sigue,0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,El Jefe De Las Plazas,2009,casa saben bien que festejamos soy el jefe de las,0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,El Jefe De Las Plazas,2009,De pues de abrirle su clave,0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,El Jefe De Las Plazas,2009,Que viene gente importante,0,0,0,0,0,0,0,0,0,1,0
Los Rieleros Del Norte,Tierra Sin Nombre,2000,"Quiso adorar a dos hombres, y la vida le costó",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,Sangre De Gallo,2000,Ya mucha gente me ha visto,0,0,0,0,0,0,0,0,0,1,0
Carin León,J & A,2019,"Hoy en Houston, Texas, radica el señor",0,0,0,0,0,0,0,0,0,1,0
Carin León,J & A,2019,Gente grande contribuye a su labor,0,0,0,0,0,0,0,0,0,1,0
Carin León,Es Lo Que Hay,2019,Ayuda a su gente,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Toro Grande,2000,"Wáchenme, gente ganona",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,El Toro Grande,2000,Y jefe de la manada,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Nos entierren con la banda,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Me gusta jalar la banda,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Entre pura gente pobre,0,0,0,0,0,0,0,0,0,1,0
La Plebada,No Hay Más,2019,"Me junté con mala gente, empezamos a hacer billete'",0,0,0,0,0,0,0,0,0,1,0
La Plebada,No Hay Más,2019,Soy de gente humilde pero quise más,0,0,0,0,0,0,0,0,0,1,0
La Plebada,Placoseo Como Se Debe,2019,Tráiganse a la banda,0,0,0,0,0,0,0,0,0,1,0
Natanael Cano,Corridos Tumbados,2019,"Un hoyo negro, la gente solo te quiere hundir",0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,La Captura,2009,los hombres que son bragados reconocen el error,0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,Andamos Borrachos Todos,2009,Que me toquen mas canciones mis amigos de la banda.,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Noviando En Lo Obscurito,2000,Al orden y a la ley,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Tampico Hermoso,2000,Plaza Alegre y Parque Nacional,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Tampico Hermoso,2000,Adiós la milpa de ese barrio de la Unión,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,El Aguilillo,2000,La gente que me conoce,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Pokar Alto,2000,"Cuando por línea directa, en clave les avisaron,",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,A Quien Corresponda,2000,"Ahora agreden dentro y fuera, de nuestra patria mi gente",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,A Quien Corresponda,2000,"Con ramos oculta unos pozos, donde se ahogo mucha gente",0,0,0,0,0,0,0,0,0,1,0
Sergio Vega,Andamos Borrachos Todos,2009,Con la banda sinaloense yo me quiero emborrachar.,0,0,0,0,0,0,0,0,0,1,0
La Arrolladora Banda El Limón De Rene Camacho,El Rengo,2009,Un gallogiro llevaba y se lo mostró a la gente,0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El Taliban,2009,A un señor cuida a diario,0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El Taliban,2009,Y si atacan nuestra plaza,0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El Taliban,2009,"Gracias a la gente que lo ha aceptado, mi compa",0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El 6,2009,estan a la orden del seis,0,0,0,0,0,0,0,0,0,1,0
Luis Y Julian,La Banda De Los Zurrones,2000,Cuando me toca la banda,0,0,0,0,0,0,0,0,0,1,0
Luis Y Julian,La Banda De Los Zurrones,2000,Soy el comandante Campos,0,0,0,0,0,0,0,0,0,1,0
Luis Y Julian,La Banda De Los Zurrones,2000,Por algo soy comandante,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,El Moro De Cumpas,2000,Carrera de hombres,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,El Moro De Cumpas,2000,Toda la gente decía,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,El Moro De Cumpas,2000,Llegó gente de onde quiera,0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El Papo,2009,con la banda por delanteeee.,0,0,0,0,0,0,0,0,0,1,0
Larry Hernández,El Papo,2009,kedo al mando de los klientes,0,0,0,0,0,0,0,0,0,1,0
Los Cuates De Sinaloa, El Corrido de el Compa Deme,2009,Esta de parranda el jefe,0,0,0,0,0,0,0,0,0,1,0
Los Cuates De Sinaloa, El Corrido de el Compa Deme,2009,el jefe queda atendido,0,0,0,0,0,0,0,0,0,1,0
Los Cuates De Sinaloa,Del Cielo Cayó una Rosa,2009,Tiene la plaza de Duke,0,0,0,0,0,0,0,0,0,1,0
Los Cuates De Sinaloa,Del Cielo Cayó una Rosa,2009,Y los dueños de la plaza,0,0,0,0,0,0,0,0,0,1,0
Los Cuates De Sinaloa,Del Cielo Cayó una Rosa,2009,Entre la gente mafiosa,0,0,0,0,0,0,0,0,0,1,0
Intocable,El Amigo Que Se Fue,2000,"Pues esperemos, que, que siga en el gusto de la gente",0,0,0,0,0,0,0,0,0,1,0
Pepe Aguilar,Mexico Lindo,2000,Que es cuna de hombres cabales,0,0,0,0,0,0,0,0,0,1,0
Pepe Aguilar,Gabino Barrera,2000,Los hombres que son bragados,0,0,0,0,0,0,0,0,0,1,0
Banda Machos,Los Dos Zacatecanos,2000,Mientras la banda tocaba,0,0,0,0,0,0,0,0,0,1,0
Banda Machos,Los Dos Zacatecanos,2000,Y le gritó entre la gente,0,0,0,0,0,0,0,0,0,1,0
Luis Y Julian,La Banda De Los Zurrones,2000,La banda de Los Zurrones,0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,"También el jefe más grande,",0,0,0,0,0,0,0,0,0,1,0
Los Invasores De Nuevo Leon,El Aguila Real,1998,"Dos hombres se le acercaron, sabía que ahí lo esperaban,",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Sangre de Valiente,1998,Pero ya traigo más gente y no es que me espante el ruido,0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Sangre de Valiente,1998,"Sin novedad, jefe, todo limpio",0,0,0,0,0,0,0,0,0,1,0
Grupo Exterminador,Sangre de Valiente,1998,"4-15, 10-14, 3-9, clave nueva",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,La Nota Roja,1998,A los hombres que caían.,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Bandido De Amores,2000,la banda tocaba Gabino Barrera,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Bandido De Amores,2000,Vivan Los Hombres!!!,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Que Me Entierren Con La Banda,2000,Paseándose con la banda,0,0,0,0,0,0,0,0,0,1,0
Sergio Vega Y Sus Shaka's Del Norte,Campos De Amapola,2000,tres hombres muy asustados,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,La Nota Roja,1998,El nivel de adrenalina,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,Porque el jefe ahora es el heredero,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,"Viva el jefe, hijos de la pelona",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,"Adiós, jefe, tú fuiste primero",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,Ya mi jefe se va a retirar,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,"Con permiso, yo sigo, mi jefe",0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,Pa' que su gente vea con orgullo,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,Ahora yo manejaré la plaza,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Heredero,1998,"Mire jefe, usted ya está muy viejo",0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Aurelio Sanchez,1998,O una banda sinaloense,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Aurelio Sanchez,1998,Se pasea con esa gente,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,Aurelio Sanchez,1998,Como amigo es buena gente,0,0,0,0,0,0,0,0,0,1,0
Chalino Sánchez,El Guilo Rivera,1998,Que aun lo extraña su gente,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Aguinaldo,1998,"Debe circular la lana, vamos a pagar la banda",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Caballo Alazan Lucero,2000,Lo tengo muy bien presente toda la gente por ti apostaba,0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Las Tacuachadas,2000,Atropellando a la gente,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Lamberto Quintero,2000,"Ahí quedaron diez hombres, por esos mismos motivos",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,Oro Verde,1998,"Los únicos que no saben, es la gente del gobierno",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,Oro Verde,1998,"Saben a que me dedico, toda la gente del pueblo",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,La Sota Colorada,1998,Caía gente de Chihuahua,0,0,0,0,0,0,0,0,0,1,0
Antonio Aguilar,Gabino Barrera,2000,Los hombres que son bragaos,0,0,0,0,0,0,0,0,0,1,0
Beto Quintanilla,Mauricio Torres,2000,"Saben que con él no pueden, tiene gente como enjambre",0,0,0,0,0,0,0,0,0,1,0
Paulo Londra,Tal Vez,2019,"Hace lo que sea, no piensa en la gente (no)",0,0,0,0,0,0,0,0,0,1,0
Paulo Londra,Homerun (Intro),2019,No quiero ser un peso para toda mi gente,0,0,0,0,0,0,0,0,0,1,0
Carin León,Don Agapito,2019,Y si buscan al señor si hay juego de béisbol,0,0,0,0,0,0,0,0,0,1,0
Carin León,Don Agapito,2019,Ya empezó a sonar la banda,0,0,0,0,0,0,0,0,0,1,0
Carin León,Tupido y Ancho,2019,No me tienten ni la gente ni el terreno,0,0,0,0,0,0,0,0,0,1,0
Carin León,Tupido y Ancho,2019,Los corridos con la banda siempre ambientan,0,0,0,0,0,0,0,0,0,1,0
Carin León,Tupido y Ancho,2019,Gente humilde siempre he sido,0,0,0,0,0,0,0,0,0,1,0
Carin León,Tupido y Ancho,2019,La banda jalando por la h,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Paseándome con la banda,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Que me entierren con la banda,0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,"Echenle con me entierren con la banda, compas, amonos",0,0,0,0,0,0,0,0,0,1,0
Jenni Rivera,Que Me Entierren Con La Banda,2000,Vamos a aventarnos esta rola pa' mi jefe,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,La Sota Colorada,1998,Caía gente de Sonora,0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,Los Titeres,1998,"Los títeres cuentan cuentos, pa' consolar a la gente",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Chipilon,1998,"Al comandante, Rodolfo",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Chipilon,1998,"Fue comandante, en Tijuana",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Motor 460,1998,"Una llamada con clave, para que así continuaran",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Cugar Gris,1998,"Y un comandante en Durango, también disfruta lo mismo...",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Pedro y La Mafia,2000,"Pues platica la gente del pueblo,",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Pista Secreta,2000,"El jefe se carcajeaba, y besaba los paquetes,",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Pista Secreta,2000,"Pero cuando llego el jefe, no quedo ni un federal",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Pista Secreta,2000,"El jefe dice hagan frente, voy para allá no se muevan",0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,Pista Secreta,2000,"Los narcos se reportaron, jefe tenemos problemas,",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Cugar Gris,1998,"El comandante gustoso juntos con sus elementos,",0,0,0,0,0,0,0,0,0,1,0
Los Huracanes Del Norte,El Cugar Gris,1998,El comandante le dijo te voy a llevar prisionero...,0,0,0,0,0,0,0,0,0,1,0
Los Rieleros Del Norte,El Invencible,1998,Y que toda la gente te admire,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Postre,1998,O sea de arriba no mas escucho la banda,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,A veces estoy peleando con mi papá por el mando de televisor,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,"Está en tu cara mamón, en el barrio volamos alto, ya te digo",0,0,0,0,0,0,0,0,0,1,0
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,El nivel se dío en la foto,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Narizón,2000,Varia gente de Sonora,0,0,0,0,0,0,0,0,0,1,0
Los Tucanes De Tijuana,El Narizón,2000,La gente de Nayarit,0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,La Tartana,2000,Cuando llegaron dos hombres,0,0,0,0,0,0,0,0,0,1,0
Los Cadetes De Linares,La Tartana,2000,Gente del Chueco Rolando,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Norma Corona,1998,Has que paguen esos hombres,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Norma Corona,1998,Por orden del presidente,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Norma Corona,1998,Se ocuparon varios hombres,0,0,0,0,0,0,0,0,0,1,0
Carlos Y Jose,"""Otilio Betancurt""",1998,La gente no lo creía,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Por Lo Menos Hoy,1998,Como el gran señor o como el que ara la tierra,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Mi Distrito Federal,1998,Celosa de tu grandeza,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,"Ay, Ay, Hay",1998,Se dice primo segundo del señor Raymundo cuñado de Blas,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,"Ay, Ay, Hay",1998,"Ya saben como es la gente, el dime y direte, se ha extendido ya",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Mala Gente Con Más,2000,Mala gente con más.,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Mala Gente Con Más,2000,"La mala gente haciendo transferencias de sonidos,",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Mala Gente Con Más,2000,"""Mala Gente Con Más (con Kamikaze & Supernafamacho)""",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Les Gano A Todos,2000,la gente todavia dice mirale el cabrón por ahi va,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Les Gano A Todos,2000,no encuentro a nadie en mi nivel,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,Y aquí Yizecoconute Loco representando a mi gente de Twisse desde Paris,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,"Yo represento Barcelona, Dive Divosso con su gente de San Andrés",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,En la nevera hay cerveza y entre mi gente no falta ninguna pieza,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,"Hecho, Es Simple",2000,"Cuando vengamos yo y mi gente, los culpables, los diablos",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,"Ay, Ay, Hay",1998,"Pero rumora la gente, que por ser parientes, no los dejaran,",0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,"Popurrí Mexicano (México Lindo, Yo Soy México, Como México No Hay Dos, Corrido Del Norte, Qué Bonita Es Mi Tierra)",1998,Por más que la gente me juzgue texano,0,0,0,0,0,0,0,0,0,1,0
Los Tigres Del Norte,Carga Blanca,1998,Ya ven la gente como es,0,0,0,0,0,0,0,0,0,1,0
El Poder Del Norte,El Pase De La Pantera,1998,Porque era bastante gente,0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Sube En Mi Nave Espacial,2000,"vete, esta es mi jungla, mi gente, mis animales.",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Sube En Mi Nave Espacial,2000,"mc's saben quien ha barrio,",0,0,0,0,0,0,0,0,0,1,0
7 Notas 7 Colores,Mala Gente Con Más,2000,"rodando a un nivel superior, nunca nadie nos pudo.",0,0,0,0,0,0,0,0,0,1,0
